order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
123,thum_FUNGUS_MN130Y_457L_00_19bf248a-3fc2-4620-84bd-979371aa6db9.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130Y_457L_00_19bf248a-3fc2-4620-84bd-979371aa6db9.jpg,36444,detail,,,,,,
124,thum_FUNGUS_MN130Y_457L_00_87183940-1344-45c4-a0bc-6a6645997b88.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130Y_457L_00_87183940-1344-45c4-a0bc-6a6645997b88.jpg,31547,detail,,,,,,
125,thum_FUNGUS_MN130_451L_00_c1e761b8-d6f6-46db-b3ec-34a728ebedbe.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130_451L_00_c1e761b8-d6f6-46db-b3ec-34a728ebedbe.jpg,37476,detail,,,,,,
126,thum_FUNGUS_MN130_454B_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130_454B_00.jpg,36248,detail,,,,,,
127,thum_FUNGUS_MN130_454B_00_86fa1eae-68b6-406c-99f9-590e696a6f76.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130_454B_00_86fa1eae-68b6-406c-99f9-590e696a6f76.jpg,31562,detail,,,,,,
128,thum_FUNGUS_Stadium_02.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_Stadium_02.jpg,120405,detail,,,,,,
129,thum_FUNGUS_Stadium_02_7d43f2cd-36cc-4aee-9ae7-518571ffae43.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_Stadium_02_7d43f2cd-36cc-4aee-9ae7-518571ffae43.jpg,120405,detail,,,,,,
130,thum_GCPRO_G100HDAWJ_A441QW_00_0e6dbe14-c5a5-4dcd-a6fc-0b0e5d088e93.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAWJ_A441QW_00_0e6dbe14-c5a5-4dcd-a6fc-0b0e5d088e93.jpg,77022,detail,,,,,,
131,thum_GCPRO_G100HDAWJ_A446BK_00_19ec701b-eb25-4a23-af13-669c13b70585.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAWJ_A446BK_00_19ec701b-eb25-4a23-af13-669c13b70585.jpg,74826,detail,,,,,,
132,thum_GCPRO_G100HDAW_A441QW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAW_A441QW_00.jpg,77022,detail,,,,,,
133,thum_GCPRO_G100HDAW_A446BK_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GCPRO_G100HDAW_A446BK_00.jpg,74826,detail,,,,,,
134,thum_GC_PRO_G100HDAWJ_A441QW_00_26e7c44d-a010-4ab1-ba98-30e20bc603f7.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GC_PRO_G100HDAWJ_A441QW_00_26e7c44d-a010-4ab1-ba98-30e20bc603f7.jpg,77022,detail,,,,,,
135,thum_GC_PRO_G100HDAWJ_A441QW_00_d8442153-191e-4fbd-84e4-606dd3c7f0ad.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GC_PRO_G100HDAWJ_A441QW_00_d8442153-191e-4fbd-84e4-606dd3c7f0ad.jpg,77022,detail,,,,,,
136,thum_GC_PRO_G100HDAWJ_A446BK_00_06204719-f882-4e3e-851a-f55e570d2970.jpg,https://kr.sidiz.com/cdn/shop/files/thum_GC_PRO_G100HDAWJ_A446BK_00_06204719-f882-4e3e-851a-f55e570d2970.jpg,74826,detail,,,,,,
