order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
325,thum_ible_TNB501FE_452N_03_fef9271e-26b2-4654-9b21-23a6d40de4e3.jpg,https://kr.sidiz.com/cdn/shop/files/thum_ible_TNB501FE_452N_03_fef9271e-26b2-4654-9b21-23a6d40de4e3.jpg,99108,detail,,,,,,
326,thum_ible_TNB501FE_452N_04_ca3e80cd-b80d-49a2-bceb-d5f10b36c923.jpg,https://kr.sidiz.com/cdn/shop/files/thum_ible_TNB501FE_452N_04_ca3e80cd-b80d-49a2-bceb-d5f10b36c923.jpg,137835,detail,,,,,,
327,thum_molti_K50HC0KG_A441P_02.jpg,https://kr.sidiz.com/cdn/shop/files/thum_molti_K50HC0KG_A441P_02.jpg,53331,detail,,,,,,
328,thum_molti_K50HC0KG_A443R_02.jpg,https://kr.sidiz.com/cdn/shop/files/thum_molti_K50HC0KG_A443R_02.jpg,54499,detail,,,,,,
329,thum_molti_K50HC0KG_A447Q_02.jpg,https://kr.sidiz.com/cdn/shop/files/thum_molti_K50HC0KG_A447Q_02.jpg,54073,detail,,,,,,
330,thum_molti_SK500NA_A441P_00_755d3ad2-e491-411a-90d7-cd500e364e15.jpg,https://kr.sidiz.com/cdn/shop/files/thum_molti_SK500NA_A441P_00_755d3ad2-e491-411a-90d7-cd500e364e15.jpg,40494,detail,,,,,,
331,thum_molti_SK500NA_A443R_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_molti_SK500NA_A443R_00.jpg,41804,detail,,,,,,
332,thum_molti_SK500NA_A447Q_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_molti_SK500NA_A447Q_00.jpg,41720,detail,,,,,,
333,thum_olly_b_01.jpg,https://kr.sidiz.com/cdn/shop/files/thum_olly_b_01.jpg,46042,detail,,,,,,
334,thum_ringo_SJC2_A442BW_00_f76b89d3-304f-4353-a5a6-c47d15966900.jpg,https://kr.sidiz.com/cdn/shop/files/thum_ringo_SJC2_A442BW_00_f76b89d3-304f-4353-a5a6-c47d15966900.jpg,37463,detail,,,,,,
335,thum_ringo_SJC2_A443B_00_462266ee-c633-4500-adb6-9ea6193ce264.jpg,https://kr.sidiz.com/cdn/shop/files/thum_ringo_SJC2_A443B_00_462266ee-c633-4500-adb6-9ea6193ce264.jpg,40804,detail,,,,,,
336,thum_ringo_SJC2_A447B_00_000c3596-0e7c-4d21-887e-6c547d5af1b8.jpg,https://kr.sidiz.com/cdn/shop/files/thum_ringo_SJC2_A447B_00_000c3596-0e7c-4d21-887e-6c547d5af1b8.jpg,46017,detail,,,,,,
337,leather_caution_1.png,https://kr.sidiz.com/cdn/shop/t/152/assets/leather_caution_1.png,2771467,detail,,,,,,
338,leather_caution_2.png,https://kr.sidiz.com/cdn/shop/t/152/assets/leather_caution_2.png,18443,detail,,,,,,
