"url","handle","lastmod","image_title","image_loc"
"https://kr.sidiz.com/products/t50air-1-cover","products/t50air-1-cover","2026-08-25T16:07:03+09:00","T50 AIR 1세대 좌판 커버","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50AIR_T529D_00.jpg?v=1745822349"
"https://kr.sidiz.com/products/t80-armpad","products/t80-armpad","2026-08-25T16:07:03+09:00","T80 팔걸이 패드","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T80_T80AP0KG_BK.jpg?v=1745822349"
"https://kr.sidiz.com/products/t50-1-adjustable-armrest","products/t50-1-adjustable-armrest","2026-08-25T16:07:03+09:00","T50&T50 AIR 1세대 팔걸이(조절형)","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_ARMREST_BK.jpg?v=1787148177"
"https://kr.sidiz.com/products/t50hf","products/t50hf","2026-08-25T16:07:03+09:00","T50 HF","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_TNE500HF_451M_00.jpg?v=1776662867"
"https://kr.sidiz.com/products/t20-1-armrest","products/t20-1-armrest","2026-08-25T16:07:03+09:00","T20 1세대 팔걸이","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T20_ARMREST_2d1f0810-f60e-4a04-b110-3ecf74076a55.jpg?v=1787149075"
"https://kr.sidiz.com/products/urethane-caster-a","products/urethane-caster-a","2026-08-25T16:07:03+09:00","우레탄 바퀴 A형","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_CASTER-GLIDE_T00U0KG_BK65_01.jpg?v=1787149724"
"https://kr.sidiz.com/products/sitbreak-caster-a","products/sitbreak-caster-a","2026-08-25T16:07:03+09:00","싯브레이크 바퀴 A형","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_CASTER-GLIDE_T00V1KG_BK65_01_01c6bc79-f9d9-4e2a-b156-921b75efc365.jpg?v=1787149049"
"https://kr.sidiz.com/products/glide-a","products/glide-a","2026-08-25T16:07:03+09:00","글라이드 A형","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_CASTER-GLIDE_T509G_BK_01.jpg?v=1754365875"
"https://kr.sidiz.com/products/glide-b","products/glide-b","2026-08-25T16:07:03+09:00","글라이드 B형","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_CASTER-GLIDE_S00G0KG_SG_01_958e0724-7aa4-404c-ad75-74e48a098ea3.jpg?v=1787151407"
"https://kr.sidiz.com/products/urethane-caster-b","products/urethane-caster-b","2026-08-25T16:07:03+09:00","우레탄 바퀴 B형","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_CASTER-GLIDE_S00U0KG_SG50_01__B.jpg?v=1754365872"
"https://kr.sidiz.com/products/sitbreak-caster-b","products/sitbreak-caster-b","2026-08-25T16:07:03+09:00","싯브레이크 바퀴 B형","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_CASTER-GLIDE_S00V0KG_SG50_01_b2cb1526-0efc-4291-bbbf-b2b7f78f4ea8.jpg?v=1754365871"
"https://kr.sidiz.com/products/ringo-1-lever","products/ringo-1-lever","2026-08-25T16:07:03+09:00","링고 1세대 높이 조절 레버","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_RINGO_LEVER_684f723c-8535-4c29-b9d5-4119edbf0743.jpg?v=1754365869"
"https://kr.sidiz.com/products/ringo-1-footrest","products/ringo-1-footrest","2026-08-25T16:07:03+09:00","링고 1세대 발받침","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_ringo_S50K0VG__SG.jpg?v=1754365868"
"https://kr.sidiz.com/products/atti-block","products/atti-block","2026-08-25T16:07:03+09:00","아띠 높이 연장 블록","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_atti_K30XA0KG_SG.jpg?v=1754365866"
"https://kr.sidiz.com/products/t50-1-hanger","products/t50-1-hanger","2026-08-25T16:07:03+09:00","T50&T50 AIR 1세대 옷걸이","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_T509CH_BK.jpg?v=1785134424"
"https://kr.sidiz.com/products/t55-armpad","products/t55-armpad","2026-08-25T16:07:03+09:00","T55 팔걸이 패드","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T55_T55AP0KG_BK.jpg?v=1785134408"
"https://kr.sidiz.com/products/button","products/button","2026-08-25T16:07:03+09:00","BUTTON 버튼","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_BUTTON_M801EY_831_00.jpg?v=1745822377"
"https://kr.sidiz.com/products/atti-chair","products/atti-chair","2026-08-25T16:07:03+09:00","ATTI 아띠 의자","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_atti_A441P_00_0ac74bfd-1bea-4f2a-b59f-7478d3557e63.jpg?v=1745822416"
"https://kr.sidiz.com/products/atti-desk","products/atti-desk","2026-08-25T16:07:03+09:00","ATTI 아띠 책상","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_atti_K30X1KG_WW_00_5fab6b75-be8c-4270-949d-bb3524e54ed7.jpg?v=1754392310"
"https://kr.sidiz.com/products/trevo","products/trevo","2026-08-25T16:07:03+09:00","TREVO 트레보","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_TREVO_WW_00.jpg?v=1745822421"
"https://kr.sidiz.com/products/trevo-seat","products/trevo-seat","2026-08-25T16:07:03+09:00","TREVO 트레보 좌판 쿠션 커버","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_TREVO_S40D0KK_5F1_01.jpg?v=1776770825"
"https://kr.sidiz.com/products/t50-1-fixed-armrest","products/t50-1-fixed-armrest","2026-08-25T16:07:03+09:00","T50&T50 AIR 1세대 팔걸이(고정형)","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_ARMREST_FIXED_44075294-c501-457b-a94a-afcaec0f7147.jpg?v=1787149286"
"https://kr.sidiz.com/products/t50-1-adjustable-seat","products/t50-1-adjustable-seat","2026-08-25T16:07:03+09:00","T50 1세대 조절형 좌판","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_TNE509_451M_01.jpg?v=1787150808"
"https://kr.sidiz.com/products/t20-2-seat","products/t20-2-seat","2026-08-25T16:07:03+09:00","T20 2세대 좌판","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T20_2_SEAT_f797f077-ea07-4a51-b801-d0522c726fe8.jpg?v=1776754114"
"https://kr.sidiz.com/products/pillo","products/pillo","2026-08-25T16:07:03+09:00","PILLO 필로","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_PILLO_M090_831A_00.jpg?v=1745822445"
"https://kr.sidiz.com/products/sidiz_tottenham_olly","products/sidiz_tottenham_olly","2026-08-25T16:07:03+09:00","[한정 수량 소진]시디즈X토트넘 홋스퍼 올리","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_olly_b_01.jpg?v=1777084609"
"https://kr.sidiz.com/products/tottenham-t20-armpad","products/tottenham-t20-armpad","2026-08-25T16:07:03+09:00","시디즈X토트넘 홋스퍼 T20 팔걸이 패드","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T20_2_ARMPAD_1VICARIO.jpg?v=1780305809"
"https://kr.sidiz.com/products/totteham-fungus","products/totteham-fungus","2026-08-25T16:07:03+09:00","시디즈X토트넘 홋스퍼 펑거스","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_FUNGUS_Stadium_02.jpg?v=1779602936"
"https://kr.sidiz.com/products/gx-work","products/gx-work","2026-08-25T16:07:03+09:00","GX","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_GX_G20HDA0KK_4C1BWW_00_938dfb17-3cd9-4182-b656-d3fb41472794.jpg?v=1785980290"
"https://kr.sidiz.com/products/t60","products/t60","2026-08-25T16:07:03+09:00","T60","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60_T61HLDAM0KK_5G1BWW_00_136f6080-f74c-471c-a0f4-5c92311d177c.jpg?v=1776660239"
"https://kr.sidiz.com/products/t60-air","products/t60-air","2026-08-25T16:07:03+09:00","T60 AIR","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60AIR_T61HLDAM0KK_5H1WW_00_b39feed5-2f70-4013-8858-84d5e725fd18.jpg?v=1776651461"
"https://kr.sidiz.com/products/ringo-2-back","products/ringo-2-back","2026-08-25T16:07:03+09:00","링고 2세대 등판","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_ringo_SJC2_A441B_01_35258f41-7e3a-46ec-ba7e-4a39e8654c5f.jpg?v=1779170665"
"https://kr.sidiz.com/products/ringo-2-seat","products/ringo-2-seat","2026-08-25T16:07:03+09:00","링고 2세대 좌판","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_ringo_SJC2_A441B_02_b3092800-18e0-417d-b6a6-9d31cef28c95.jpg?v=1779170665"
"https://kr.sidiz.com/products/ringo-2-footrest","products/ringo-2-footrest","2026-08-25T16:07:03+09:00","링고 2세대 발받침","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_ringo2_S51K0VG_WW_01.jpg?v=1778496146"
"https://kr.sidiz.com/products/the-p-bag","products/the-p-bag","2026-08-25T16:07:03+09:00","더 프로그레시브 백","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_THE_PROGRESSIVE_BAG_01.jpg?v=1779715336"
"https://kr.sidiz.com/products/multispray-infinity","products/multispray-infinity","2026-08-25T16:07:03+09:00","멀티 스프레이 150ml - INFINITY","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_FABRIC_SPRAY_INFINITY__01.jpg?v=1777806267"
"https://kr.sidiz.com/products/tottenham-t20","products/tottenham-t20","2026-08-25T16:07:03+09:00","시디즈X토트넘 홋스퍼 T20","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T20_tottenham_00.jpg?v=1776652678"
"https://kr.sidiz.com/products/t60-t60-air-hanger","products/t60-t60-air-hanger","2026-08-25T16:07:03+09:00","T60&T60 AIR 옷걸이","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60_hanger_White.jpg?v=1776651461"
"https://kr.sidiz.com/products/t60-air-cover","products/t60-air-cover","2026-08-25T16:07:03+09:00","T60 AIR 좌판 커버","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60AIR_COVER_5G1B_c8e9726b-a2cf-4fb1-9591-a2c4ac789c61.jpg?v=1776659144"
"https://kr.sidiz.com/products/t60-t60-air-headrest","products/t60-t60-air-headrest","2026-08-25T16:07:03+09:00","T60&T60 AIR 헤드레스트","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60_headrest_5H1ASG.jpg?v=1776923028"
"https://kr.sidiz.com/products/t60-t60-air-armpad","products/t60-t60-air-armpad","2026-08-25T16:07:03+09:00","T60&T60 AIR 팔걸이 패드","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60_armpad_SG.jpg?v=1776742042"
"https://kr.sidiz.com/products/t60-seat","products/t60-seat","2026-08-25T16:07:03+09:00","T60 좌판","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60_seat_5H1WW.jpg?v=1776655418"
"https://kr.sidiz.com/products/t60-air-seat","products/t60-air-seat","2026-08-25T16:07:03+09:00","T60 AIR 좌판","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60AIR_seat_5G1CSG.jpg?v=1777294828"
"https://kr.sidiz.com/products/t80-re-life","products/t80-re-life","2026-08-25T16:07:03+09:00","T80 Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T80_T80HLDA1KK_456BK_00.jpg?v=1785133205"
